VentaID,FechaID,Fecha,ClienteID,ProductoID,SucursalID,Cantidad,PrecioUnitario,PorcentajeDescuento,MontoDescuento,PrecioConDescuento,MontoNeto,CostoTotal,UtilidadBruta,MargenBruto,IVA,MontoConIVA,Canal,MetodoPago,Estatus
VEN019417,20250904,2025-09-04,CLI0237,PROD0067,SUC011,4,539.03,0.0,0.0,539.03,2156.12,585.8,1570.32,0.7283,344.98,2501.1,App Móvil,Transferencia,Completada
VEN019418,20241112,2024-11-12,CLI0083,PROD0043,SUC009,1,91.41,0.0,0.0,91.41,91.41,41.09,50.32,0.5505,14.63,106.04,App Móvil,Tarjeta Débito,Completada
VEN019419,20251010,2025-10-10,CLI0277,PROD0011,SUC015,5,745.06,0.0,0.0,745.06,3725.3,1559.8,2165.5,0.5813,596.05,4321.35,Web,Tarjeta Crédito,Completada
VEN019420,20241108,2024-11-08,CLI0130,PROD0031,SUC002,4,668.44,0.0,0.0,668.44,2673.76,805.32,1868.44,0.6988,427.8,3101.56,Presencial,Tarjeta Crédito,Completada
VEN019421,20250828,2025-08-28,CLI0022,PROD0087,SUC002,1,260.74,0.1,26.07,234.67,234.67,135.04,99.63,0.4246,37.55,272.22,Presencial,Transferencia,Completada
VEN019422,20240208,2024-02-08,CLI0991,PROD0125,SUC015,2,540.75,0.0,0.0,540.75,1081.5,695.4,386.1,0.357,173.04,1254.54,Presencial,Tarjeta Débito,Completada
VEN019423,20250220,2025-02-20,CLI0834,PROD0163,SUC012,4,2784.76,0.0,0.0,2784.76,11139.04,4769.72,6369.32,0.5718,1782.25,12921.29,Presencial,Tarjeta Crédito,Completada
VEN019424,20251221,2025-12-21,CLI0738,PROD0134,SUC015,2,796.83,0.0,0.0,796.83,1593.66,927.04,666.62,0.4183,254.99,1848.65,Presencial,Tarjeta Crédito,Completada
VEN019425,20251225,2025-12-25,CLI0181,PROD0016,SUC007,1,280.34,0.0,0.0,280.34,280.34,112.81,167.53,0.5976,44.85,325.19,Teléfono,OXXO Pay,Completada
VEN019426,20240921,2024-09-21,CLI0023,PROD0130,SUC002,1,199.98,0.0,0.0,199.98,199.98,125.05,74.93,0.3747,32.0,231.98,Presencial,Tarjeta Crédito,Completada
VEN019427,20241212,2024-12-12,CLI0488,PROD0092,SUC010,2,409.89,0.0,0.0,409.89,819.78,468.76,351.02,0.4282,131.16,950.94,Presencial,Efectivo,Cancelada
VEN019428,20240229,2024-02-29,CLI0739,PROD0068,SUC010,5,573.65,0.0,0.0,573.65,2868.25,1068.15,1800.1,0.6276,458.92,3327.17,App Móvil,Tarjeta Débito,Completada
VEN019429,20251117,2025-11-17,CLI0964,PROD0090,SUC016,1,208.84,0.0,0.0,208.84,208.84,102.44,106.4,0.5095,33.41,242.25,Presencial,Efectivo,Completada
VEN019430,20250306,2025-03-06,CLI0846,PROD0001,SUC003,2,851.16,0.0,0.0,851.16,1702.32,553.76,1148.56,0.6747,272.37,1974.69,Web,Tarjeta Crédito,Completada
VEN019431,20241122,2024-11-22,CLI0899,PROD0008,SUC019,5,1165.07,0.0,0.0,1165.07,5825.35,1855.95,3969.4,0.6814,932.06,6757.41,Presencial,Tarjeta Débito,Completada
VEN019432,20240421,2024-04-21,CLI0233,PROD0079,SUC002,1,184.88,0.0,0.0,184.88,184.88,96.86,88.02,0.4761,29.58,214.46,Presencial,Tarjeta Débito,Completada
VEN019433,20251214,2025-12-14,CLI0146,PROD0022,SUC008,1,984.35,0.0,0.0,984.35,984.35,391.77,592.58,0.602,157.5,1141.85,Presencial,Tarjeta Crédito,Completada
VEN019434,20250205,2025-02-05,CLI0243,PROD0086,SUC015,4,591.24,0.0,0.0,591.24,2364.96,1079.6,1285.36,0.5435,378.39,2743.35,Presencial,Tarjeta Débito,Completada
VEN019435,20240922,2024-09-22,CLI0131,PROD0052,SUC015,3,148.98,0.0,0.0,148.98,446.94,217.47,229.47,0.5134,71.51,518.45,App Móvil,Efectivo,Completada
VEN019436,20241109,2024-11-09,CLI0796,PROD0173,SUC012,4,1537.34,0.05,307.47,1460.47,5841.88,4166.8,1675.08,0.2867,934.7,6776.58,Presencial,Tarjeta Débito,Completada
VEN019437,20240909,2024-09-09,CLI0907,PROD0187,SUC002,5,1709.44,0.0,0.0,1709.44,8547.2,6359.95,2187.25,0.2559,1367.55,9914.75,Presencial,Tarjeta Crédito,Completada
VEN019438,20250411,2025-04-11,CLI0311,PROD0194,SUC018,1,1429.4,0.2,285.88,1143.52,1143.52,989.0,154.52,0.1351,182.96,1326.48,Presencial,Tarjeta Crédito,Completada
VEN019439,20251208,2025-12-08,CLI0880,PROD0170,SUC014,5,1429.28,0.0,0.0,1429.28,7146.4,5299.75,1846.65,0.2584,1143.42,8289.82,App Móvil,Transferencia,Completada
VEN019440,20251111,2025-11-11,CLI0051,PROD0196,SUC016,1,444.08,0.0,0.0,444.08,444.08,297.49,146.59,0.3301,71.05,515.13,App Móvil,Efectivo,Completada
VEN019441,20241218,2024-12-18,CLI0675,PROD0118,SUC009,2,167.36,0.0,0.0,167.36,334.72,181.36,153.36,0.4582,53.56,388.28,Web,Tarjeta Crédito,Completada
VEN019442,20251030,2025-10-30,CLI0529,PROD0189,SUC006,5,620.8,0.0,0.0,620.8,3104.0,2209.1,894.9,0.2883,496.64,3600.64,Teléfono,OXXO Pay,Completada
VEN019443,20241206,2024-12-06,CLI0274,PROD0105,SUC015,1,484.09,0.0,0.0,484.09,484.09,248.34,235.75,0.487,77.45,561.54,Presencial,Tarjeta Débito,Completada
VEN019444,20240822,2024-08-22,CLI0770,PROD0139,SUC017,1,2075.2,0.0,0.0,2075.2,2075.2,775.71,1299.49,0.6262,332.03,2407.23,Web,OXXO Pay,Completada
VEN019445,20251226,2025-12-26,CLI0203,PROD0016,SUC017,1,280.34,0.1,28.03,252.31,252.31,112.81,139.5,0.5529,40.37,292.68,Presencial,OXXO Pay,Cancelada
VEN019446,20241012,2024-10-12,CLI0424,PROD0114,SUC015,4,666.99,0.0,0.0,666.99,2667.96,1810.76,857.2,0.3213,426.87,3094.83,Presencial,Efectivo,Completada
VEN019447,20241028,2024-10-28,CLI0710,PROD0180,SUC003,1,622.9,0.2,124.58,498.32,498.32,404.45,93.87,0.1884,79.73,578.05,App Móvil,Tarjeta Crédito,Completada
VEN019448,20251228,2025-12-28,CLI0343,PROD0083,SUC006,1,328.08,0.0,0.0,328.08,328.08,157.38,170.7,0.5203,52.49,380.57,Presencial,Transferencia,Completada
VEN019449,20240507,2024-05-07,CLI0858,PROD0024,SUC011,3,784.07,0.2,470.44,627.26,1881.78,811.5,1070.28,0.5688,301.08,2182.86,App Móvil,Tarjeta Débito,Completada
VEN019450,20250830,2025-08-30,CLI0869,PROD0079,SUC011,4,184.88,0.1,73.95,166.39,665.56,387.44,278.12,0.4179,106.49,772.05,Presencial,Efectivo,Completada
VEN019451,20251210,2025-12-10,CLI0189,PROD0118,SUC011,1,167.36,0.0,0.0,167.36,167.36,90.68,76.68,0.4582,26.78,194.14,Presencial,Tarjeta Débito,Completada
VEN019452,20250116,2025-01-16,CLI0445,PROD0129,SUC017,4,231.08,0.1,92.43,207.97,831.88,559.96,271.92,0.3269,133.1,964.98,Presencial,OXXO Pay,Completada
VEN019453,20240104,2024-01-04,CLI0439,PROD0078,SUC003,3,451.6,0.0,0.0,451.6,1354.8,737.97,616.83,0.4553,216.77,1571.57,Web,Tarjeta Crédito,Completada
VEN019454,20241118,2024-11-18,CLI0419,PROD0029,SUC017,5,670.3,0.0,0.0,670.3,3351.5,1403.6,1947.9,0.5812,536.24,3887.74,Presencial,Tarjeta Débito,Completada
VEN019455,20240420,2024-04-20,CLI0503,PROD0178,SUC001,3,2127.99,0.0,0.0,2127.99,6383.97,3766.53,2617.44,0.41,1021.44,7405.41,Presencial,Tarjeta Débito,Completada
VEN019456,20241203,2024-12-03,CLI0069,PROD0130,SUC008,5,199.98,0.0,0.0,199.98,999.9,625.25,374.65,0.3747,159.98,1159.88,Presencial,OXXO Pay,Completada
VEN019457,20250930,2025-09-30,CLI0875,PROD0038,SUC005,1,812.58,0.3,243.77,568.81,568.81,312.36,256.45,0.4509,91.01,659.82,Teléfono,Tarjeta Débito,Completada
VEN019458,20241211,2024-12-11,CLI0291,PROD0140,SUC011,5,812.91,0.0,0.0,812.91,4064.55,1114.5,2950.05,0.7258,650.33,4714.88,Presencial,Efectivo,Completada
VEN019459,20241208,2024-12-08,CLI0002,PROD0051,SUC011,1,809.48,0.05,40.47,769.01,769.01,295.38,473.63,0.6159,123.04,892.05,App Móvil,Tarjeta Débito,Completada
VEN019460,20250224,2025-02-24,CLI0683,PROD0046,SUC011,1,498.77,0.25,124.69,374.08,374.08,248.89,125.19,0.3347,59.85,433.93,Web,Tarjeta Crédito,Completada
VEN019461,20250320,2025-03-20,CLI0651,PROD0160,SUC008,3,2849.84,0.0,0.0,2849.84,8549.52,2283.57,6265.95,0.7329,1367.92,9917.44,Presencial,Tarjeta Crédito,Completada
VEN019462,20251111,2025-11-11,CLI0984,PROD0162,SUC011,4,2247.81,0.0,0.0,2247.81,8991.24,2290.08,6701.16,0.7453,1438.6,10429.84,Presencial,Tarjeta Débito,Completada
VEN019463,20241015,2024-10-15,CLI0720,PROD0059,SUC015,1,659.99,0.15,99.0,560.99,560.99,312.37,248.62,0.4432,89.76,650.75,Presencial,OXXO Pay,Completada
VEN019464,20251026,2025-10-26,CLI0337,PROD0001,SUC009,3,851.16,0.0,0.0,851.16,2553.48,830.64,1722.84,0.6747,408.56,2962.04,Presencial,Tarjeta Crédito,Completada
VEN019465,20250303,2025-03-03,CLI0955,PROD0024,SUC019,1,784.07,0.0,0.0,784.07,784.07,270.5,513.57,0.655,125.45,909.52,Teléfono,Tarjeta Crédito,Completada
VEN019466,20241009,2024-10-09,CLI0372,PROD0173,SUC002,4,1537.34,0.0,0.0,1537.34,6149.36,4166.8,1982.56,0.3224,983.9,7133.26,App Móvil,Tarjeta Débito,Completada
VEN019467,20241005,2024-10-05,CLI0824,PROD0170,SUC020,2,1429.28,0.0,0.0,1429.28,2858.56,2119.9,738.66,0.2584,457.37,3315.93,Web,Tarjeta Crédito,Completada
VEN019468,20241113,2024-11-13,CLI0341,PROD0066,SUC016,2,304.86,0.0,0.0,304.86,609.72,211.02,398.7,0.6539,97.56,707.28,Web,Tarjeta Crédito,Completada
VEN019469,20250502,2025-05-02,CLI0045,PROD0044,SUC013,5,219.78,0.05,54.95,208.79,1043.95,295.7,748.25,0.7167,167.03,1210.98,App Móvil,Efectivo,Completada
VEN019470,20240801,2024-08-01,CLI0732,PROD0043,SUC005,2,91.41,0.0,0.0,91.41,182.82,82.18,100.64,0.5505,29.25,212.07,Presencial,Efectivo,Completada
VEN019471,20251205,2025-12-05,CLI0355,PROD0168,SUC013,2,258.68,0.0,0.0,258.68,517.36,288.68,228.68,0.442,82.78,600.14,Presencial,OXXO Pay,Completada
VEN019472,20250313,2025-03-13,CLI0344,PROD0048,SUC017,2,228.47,0.15,68.54,194.2,388.4,195.76,192.64,0.496,62.14,450.54,Presencial,Tarjeta Débito,Completada
VEN019473,20251205,2025-12-05,CLI0716,PROD0077,SUC007,1,68.4,0.0,0.0,68.4,68.4,43.94,24.46,0.3576,10.94,79.34,Presencial,Tarjeta Crédito,Completada
VEN019474,20240217,2024-02-17,CLI0329,PROD0121,SUC001,4,574.92,0.0,0.0,574.92,2299.68,1335.44,964.24,0.4193,367.95,2667.63,Web,Tarjeta Crédito,Completada
VEN019475,20241106,2024-11-06,CLI0110,PROD0028,SUC010,1,558.6,0.0,0.0,558.6,558.6,230.37,328.23,0.5876,89.38,647.98,Presencial,Efectivo,Completada
VEN019476,20240131,2024-01-31,CLI0413,PROD0037,SUC008,5,829.58,0.0,0.0,829.58,4147.9,1247.25,2900.65,0.6993,663.66,4811.56,Teléfono,Efectivo,Completada
VEN019477,20240911,2024-09-11,CLI0825,PROD0052,SUC008,4,148.98,0.05,29.8,141.53,566.12,289.96,276.16,0.4878,90.58,656.7,Presencial,Tarjeta Crédito,Completada
VEN019478,20251113,2025-11-13,CLI0123,PROD0108,SUC015,1,131.95,0.0,0.0,131.95,131.95,75.66,56.29,0.4266,21.11,153.06,Presencial,Tarjeta Crédito,Completada
VEN019479,20240210,2024-02-10,CLI0557,PROD0141,SUC004,1,2621.03,0.1,262.1,2358.93,2358.93,927.32,1431.61,0.6069,377.43,2736.36,Presencial,Efectivo,Completada
VEN019480,20241210,2024-12-10,CLI0125,PROD0086,SUC014,1,591.24,0.0,0.0,591.24,591.24,269.9,321.34,0.5435,94.6,685.84,Presencial,Tarjeta Débito,Completada
VEN019481,20240427,2024-04-27,CLI0045,PROD0016,SUC002,4,280.34,0.1,112.14,252.31,1009.24,451.24,558.0,0.5529,161.48,1170.72,Presencial,Tarjeta Débito,Completada
VEN019482,20241204,2024-12-04,CLI0383,PROD0066,SUC019,1,304.86,0.0,0.0,304.86,304.86,105.51,199.35,0.6539,48.78,353.64,Teléfono,Tarjeta Débito,Completada
VEN019483,20251104,2025-11-04,CLI0655,PROD0016,SUC012,3,280.34,0.0,0.0,280.34,841.02,338.43,502.59,0.5976,134.56,975.58,Presencial,Tarjeta Débito,Completada
VEN019484,20250502,2025-05-02,CLI0273,PROD0011,SUC019,1,745.06,0.0,0.0,745.06,745.06,311.96,433.1,0.5813,119.21,864.27,Web,Tarjeta Débito,Completada
VEN019485,20250807,2025-08-07,CLI0452,PROD0094,SUC018,5,295.27,0.1,147.64,265.74,1328.7,894.8,433.9,0.3266,212.59,1541.29,Web,Tarjeta Débito,Completada
VEN019486,20241109,2024-11-09,CLI0492,PROD0189,SUC018,2,620.8,0.0,0.0,620.8,1241.6,883.64,357.96,0.2883,198.66,1440.26,App Móvil,Tarjeta Crédito,Completada
VEN019487,20251213,2025-12-13,CLI0843,PROD0151,SUC002,2,999.52,0.0,0.0,999.52,1999.04,888.58,1110.46,0.5555,319.85,2318.89,App Móvil,Tarjeta Crédito,Completada
VEN019488,20250707,2025-07-07,CLI0821,PROD0130,SUC015,2,199.98,0.3,119.99,139.99,279.98,250.1,29.88,0.1067,44.8,324.78,Presencial,Tarjeta Crédito,Completada
VEN019489,20241205,2024-12-05,CLI0002,PROD0121,SUC010,2,574.92,0.0,0.0,574.92,1149.84,667.72,482.12,0.4193,183.97,1333.81,Presencial,OXXO Pay,Completada
VEN019490,20241207,2024-12-07,CLI0422,PROD0168,SUC010,1,258.68,0.05,12.93,245.75,245.75,144.34,101.41,0.4127,39.32,285.07,Presencial,Efectivo,Completada
VEN019491,20251205,2025-12-05,CLI0654,PROD0125,SUC007,5,540.75,0.0,0.0,540.75,2703.75,1738.5,965.25,0.357,432.6,3136.35,Presencial,OXXO Pay,Completada
VEN019492,20250315,2025-03-15,CLI0854,PROD0101,SUC003,1,292.87,0.0,0.0,292.87,292.87,175.19,117.68,0.4018,46.86,339.73,Presencial,Efectivo,Completada
VEN019493,20250704,2025-07-04,CLI0045,PROD0053,SUC008,1,762.39,0.0,0.0,762.39,762.39,247.93,514.46,0.6748,121.98,884.37,Web,Tarjeta Débito,Completada
VEN019494,20241204,2024-12-04,CLI0629,PROD0012,SUC012,2,1195.34,0.0,0.0,1195.34,2390.68,1004.8,1385.88,0.5797,382.51,2773.19,Presencial,Efectivo,Completada
VEN019495,20240724,2024-07-24,CLI0845,PROD0068,SUC010,1,573.65,0.05,28.68,544.97,-544.97,213.63,-331.34,0.608,87.2,632.17,Presencial,Efectivo,Devuelta
VEN019496,20250724,2025-07-24,CLI0250,PROD0178,SUC015,3,2127.99,0.15,957.6,1808.79,5426.37,3766.53,1659.84,0.3059,868.22,6294.59,Presencial,Tarjeta Débito,Completada
VEN019497,20250417,2025-04-17,CLI0193,PROD0093,SUC017,2,351.19,0.2,140.48,280.95,561.9,362.0,199.9,0.3558,89.9,651.8,Presencial,Efectivo,Completada
VEN019498,20250102,2025-01-02,CLI0470,PROD0024,SUC005,3,784.07,0.0,0.0,784.07,2352.21,811.5,1540.71,0.655,376.35,2728.56,Presencial,Tarjeta Débito,Completada
VEN019499,20250503,2025-05-03,CLI0964,PROD0107,SUC002,2,98.71,0.0,0.0,98.71,197.42,123.04,74.38,0.3768,31.59,229.01,App Móvil,Efectivo,Completada
VEN019500,20240706,2024-07-06,CLI0693,PROD0068,SUC020,1,573.65,0.0,0.0,573.65,573.65,213.63,360.02,0.6276,91.78,665.43,App Móvil,Tarjeta Crédito,Completada
VEN019501,20251004,2025-10-04,CLI0431,PROD0180,SUC018,5,622.9,0.0,0.0,622.9,3114.5,2022.25,1092.25,0.3507,498.32,3612.82,App Móvil,Efectivo,Completada
VEN019502,20251214,2025-12-14,CLI0019,PROD0021,SUC007,2,227.36,0.0,0.0,227.36,454.72,227.04,227.68,0.5007,72.76,527.48,Presencial,Tarjeta Débito,Cancelada
VEN019503,20251124,2025-11-24,CLI0560,PROD0118,SUC004,1,167.36,0.0,0.0,167.36,-167.36,90.68,-76.68,0.4582,26.78,194.14,App Móvil,Tarjeta Débito,Devuelta
VEN019504,20241026,2024-10-26,CLI0354,PROD0114,SUC020,1,666.99,0.2,133.4,533.59,533.59,452.69,80.9,0.1516,85.37,618.96,Presencial,Efectivo,Completada
VEN019505,20241130,2024-11-30,CLI0174,PROD0194,SUC006,1,1429.4,0.0,0.0,1429.4,1429.4,989.0,440.4,0.3081,228.7,1658.1,Presencial,Tarjeta Débito,Completada
VEN019506,20251015,2025-10-15,CLI0501,PROD0089,SUC006,1,258.89,0.0,0.0,258.89,258.89,131.75,127.14,0.4911,41.42,300.31,Teléfono,Tarjeta Crédito,Cancelada
VEN019507,20250404,2025-04-04,CLI0346,PROD0162,SUC002,5,2247.81,0.0,0.0,2247.81,11239.05,2862.6,8376.45,0.7453,1798.25,13037.3,App Móvil,Transferencia,Completada
VEN019508,20250217,2025-02-17,CLI0033,PROD0003,SUC008,2,113.02,0.0,0.0,113.02,226.04,106.3,119.74,0.5297,36.17,262.21,Web,Tarjeta Crédito,Completada
VEN019509,20251207,2025-12-07,CLI0726,PROD0015,SUC017,1,281.34,0.15,42.2,239.14,239.14,113.55,125.59,0.5252,38.26,277.4,App Móvil,Tarjeta Débito,Completada
VEN019510,20250209,2025-02-09,CLI0731,PROD0051,SUC012,2,809.48,0.0,0.0,809.48,1618.96,590.76,1028.2,0.6351,259.03,1877.99,App Móvil,Tarjeta Crédito,Completada
VEN019511,20250120,2025-01-20,CLI0619,PROD0099,SUC002,4,575.58,0.0,0.0,575.58,2302.32,1374.72,927.6,0.4029,368.37,2670.69,Web,Tarjeta Débito,Completada
VEN019512,20240214,2024-02-14,CLI0842,PROD0066,SUC020,1,304.86,0.0,0.0,304.86,-304.86,105.51,-199.35,0.6539,48.78,353.64,Teléfono,Efectivo,Devuelta
VEN019513,20240307,2024-03-07,CLI0190,PROD0027,SUC011,1,483.41,0.0,0.0,483.41,483.41,261.52,221.89,0.459,77.35,560.76,Presencial,OXXO Pay,Completada
VEN019514,20240111,2024-01-11,CLI0287,PROD0094,SUC010,2,295.27,0.0,0.0,295.27,590.54,357.92,232.62,0.3939,94.49,685.03,App Móvil,Efectivo,Completada
VEN019515,20251202,2025-12-02,CLI0463,PROD0089,SUC017,2,258.89,0.0,0.0,258.89,517.78,263.5,254.28,0.4911,82.84,600.62,Web,Tarjeta Débito,Completada
VEN019516,20241201,2024-12-01,CLI0054,PROD0079,SUC012,1,184.88,0.0,0.0,184.88,184.88,96.86,88.02,0.4761,29.58,214.46,App Móvil,Tarjeta Débito,Completada
VEN019517,20241221,2024-12-21,CLI0887,PROD0011,SUC019,3,745.06,0.0,0.0,745.06,2235.18,935.88,1299.3,0.5813,357.63,2592.81,Presencial,Tarjeta Débito,Completada
VEN019518,20251107,2025-11-07,CLI0492,PROD0178,SUC015,1,2127.99,0.15,319.2,1808.79,1808.79,1255.51,553.28,0.3059,289.41,2098.2,App Móvil,Tarjeta Débito,Completada
VEN019519,20250419,2025-04-19,CLI0331,PROD0095,SUC014,5,81.29,0.0,0.0,81.29,406.45,215.9,190.55,0.4688,65.03,471.48,Presencial,Tarjeta Débito,Completada
VEN019520,20250419,2025-04-19,CLI0483,PROD0038,SUC008,2,812.58,0.0,0.0,812.58,1625.16,624.72,1000.44,0.6156,260.03,1885.19,Web,Tarjeta Débito,Completada
VEN019521,20241005,2024-10-05,CLI0331,PROD0115,SUC020,4,316.26,0.05,63.25,300.45,1201.8,674.0,527.8,0.4392,192.29,1394.09,Presencial,Tarjeta Débito,Completada
VEN019522,20251102,2025-11-02,CLI0287,PROD0046,SUC014,5,498.77,0.0,0.0,498.77,2493.85,1244.45,1249.4,0.501,399.02,2892.87,Presencial,OXXO Pay,Completada
VEN019523,20240525,2024-05-25,CLI0454,PROD0077,SUC010,2,68.4,0.05,6.84,64.98,129.96,87.88,42.08,0.3238,20.79,150.75,App Móvil,Tarjeta Débito,Completada
VEN019524,20240222,2024-02-22,CLI0485,PROD0049,SUC003,3,192.3,0.2,115.38,153.84,-461.52,271.95,-189.57,0.4108,73.84,535.36,Presencial,Tarjeta Crédito,Devuelta
VEN019525,20240616,2024-06-16,CLI0440,PROD0164,SUC012,3,2767.04,0.15,1245.17,2351.98,7055.94,2910.36,4145.58,0.5875,1128.95,8184.89,App Móvil,Tarjeta Débito,Completada
VEN019526,20240906,2024-09-06,CLI0549,PROD0198,SUC014,5,1935.56,0.0,0.0,1935.56,-9677.8,5775.7,-3902.1,0.4032,1548.45,11226.25,Presencial,Tarjeta Débito,Devuelta
VEN019527,20240922,2024-09-22,CLI0782,PROD0021,SUC009,1,227.36,0.0,0.0,227.36,227.36,113.52,113.84,0.5007,36.38,263.74,Presencial,Efectivo,Completada
VEN019528,20250527,2025-05-27,CLI0053,PROD0003,SUC002,1,113.02,0.0,0.0,113.02,113.02,53.15,59.87,0.5297,18.08,131.1,App Móvil,Tarjeta Débito,Completada
VEN019529,20240717,2024-07-17,CLI0811,PROD0030,SUC017,2,672.42,0.0,0.0,672.42,1344.84,710.22,634.62,0.4719,215.17,1560.01,App Móvil,Efectivo,Completada
VEN019530,20250531,2025-05-31,CLI0221,PROD0094,SUC014,3,295.27,0.0,0.0,295.27,885.81,536.88,348.93,0.3939,141.73,1027.54,App Móvil,Transferencia,Completada
VEN019531,20240330,2024-03-30,CLI0247,PROD0022,SUC015,3,984.35,0.0,0.0,984.35,2953.05,1175.31,1777.74,0.602,472.49,3425.54,App Móvil,Tarjeta Débito,Completada
VEN019532,20240514,2024-05-14,CLI0600,PROD0140,SUC006,1,812.91,0.0,0.0,812.91,812.91,222.9,590.01,0.7258,130.07,942.98,Presencial,Tarjeta Crédito,Completada
VEN019533,20250112,2025-01-12,CLI0977,PROD0060,SUC003,2,407.29,0.0,0.0,407.29,814.58,280.86,533.72,0.6552,130.33,944.91,Presencial,Efectivo,Completada
VEN019534,20251206,2025-12-06,CLI0015,PROD0097,SUC010,1,306.83,0.0,0.0,306.83,306.83,142.0,164.83,0.5372,49.09,355.92,Presencial,Efectivo,Completada
VEN019535,20251112,2025-11-12,CLI0671,PROD0067,SUC006,1,539.03,0.0,0.0,539.03,539.03,146.45,392.58,0.7283,86.24,625.27,App Móvil,Tarjeta Débito,Completada
VEN019536,20251221,2025-12-21,CLI0697,PROD0172,SUC017,2,530.49,0.0,0.0,530.49,1060.98,603.28,457.7,0.4314,169.76,1230.74,Web,Efectivo,Completada
VEN019537,20250517,2025-05-17,CLI0575,PROD0005,SUC011,1,378.89,0.0,0.0,378.89,378.89,154.66,224.23,0.5918,60.62,439.51,Teléfono,Tarjeta Crédito,Completada
VEN019538,20250530,2025-05-30,CLI0009,PROD0121,SUC003,2,574.92,0.25,287.46,431.19,862.38,667.72,194.66,0.2257,137.98,1000.36,Teléfono,Transferencia,Completada
VEN019539,20250503,2025-05-03,CLI0608,PROD0108,SUC005,2,131.95,0.05,13.2,125.35,250.7,151.32,99.38,0.3964,40.11,290.81,Web,Tarjeta Débito,Completada
VEN019540,20250502,2025-05-02,CLI0108,PROD0107,SUC018,4,98.71,0.0,0.0,98.71,-394.84,246.08,-148.76,0.3768,63.17,458.01,Presencial,Transferencia,Devuelta
VEN019541,20240514,2024-05-14,CLI0074,PROD0060,SUC014,2,407.29,0.0,0.0,407.29,814.58,280.86,533.72,0.6552,130.33,944.91,Presencial,Transferencia,Completada
VEN019542,20250215,2025-02-15,CLI0697,PROD0002,SUC010,1,257.01,0.0,0.0,257.01,257.01,136.99,120.02,0.467,41.12,298.13,Presencial,Tarjeta Crédito,Completada
VEN019543,20241123,2024-11-23,CLI0704,PROD0115,SUC015,1,316.26,0.0,0.0,316.26,316.26,168.5,147.76,0.4672,50.6,366.86,Presencial,Tarjeta Débito,Completada
VEN019544,20241212,2024-12-12,CLI0897,PROD0147,SUC017,3,2926.35,0.0,0.0,2926.35,8779.05,2461.65,6317.4,0.7196,1404.65,10183.7,Presencial,Efectivo,Completada
VEN019545,20250201,2025-02-01,CLI0002,PROD0010,SUC002,2,533.45,0.05,53.35,506.78,1013.56,575.6,437.96,0.4321,162.17,1175.73,App Móvil,Tarjeta Débito,Completada
VEN019546,20240504,2024-05-04,CLI0383,PROD0064,SUC018,4,743.82,0.0,0.0,743.82,2975.28,914.0,2061.28,0.6928,476.04,3451.32,Web,Tarjeta Crédito,Completada
VEN019547,20241112,2024-11-12,CLI0010,PROD0021,SUC019,2,227.36,0.0,0.0,227.36,454.72,227.04,227.68,0.5007,72.76,527.48,Presencial,Tarjeta Crédito,Completada
VEN019548,20240229,2024-02-29,CLI0371,PROD0097,SUC002,2,306.83,0.3,184.1,214.78,429.56,284.0,145.56,0.3389,68.73,498.29,Presencial,Tarjeta Crédito,Completada
VEN019549,20251225,2025-12-25,CLI0492,PROD0133,SUC008,1,194.05,0.25,48.51,145.54,145.54,98.19,47.35,0.3253,23.29,168.83,Presencial,Tarjeta Crédito,Completada
VEN019550,20240428,2024-04-28,CLI0533,PROD0112,SUC004,1,173.36,0.0,0.0,173.36,173.36,98.68,74.68,0.4308,27.74,201.1,Presencial,OXXO Pay,Completada
VEN019551,20240828,2024-08-28,CLI0361,PROD0047,SUC010,3,497.29,0.2,298.37,397.83,1193.49,500.22,693.27,0.5809,190.96,1384.45,Web,Efectivo,Completada
VEN019552,20251124,2025-11-24,CLI0726,PROD0018,SUC006,1,175.54,0.25,43.88,131.66,131.66,65.51,66.15,0.5024,21.07,152.73,App Móvil,Tarjeta Débito,Completada
VEN019553,20241226,2024-12-26,CLI0423,PROD0134,SUC009,4,796.83,0.0,0.0,796.83,3187.32,1854.08,1333.24,0.4183,509.97,3697.29,App Móvil,Tarjeta Débito,Completada
VEN019554,20240508,2024-05-08,CLI0516,PROD0048,SUC006,1,228.47,0.0,0.0,228.47,228.47,97.88,130.59,0.5716,36.56,265.03,Web,Tarjeta Crédito,Completada
VEN019555,20241122,2024-11-22,CLI0800,PROD0003,SUC001,4,113.02,0.0,0.0,113.02,452.08,212.6,239.48,0.5297,72.33,524.41,Presencial,Efectivo,Completada
VEN019556,20240425,2024-04-25,CLI0162,PROD0090,SUC001,4,208.84,0.0,0.0,208.84,835.36,409.76,425.6,0.5095,133.66,969.02,Presencial,Tarjeta Débito,Completada
VEN019557,20240626,2024-06-26,CLI0327,PROD0035,SUC011,4,312.24,0.05,62.45,296.63,-1186.52,452.76,-733.76,0.6184,189.84,1376.36,Presencial,Tarjeta Débito,Devuelta
VEN019558,20240221,2024-02-21,CLI0523,PROD0152,SUC011,1,2690.39,0.0,0.0,2690.39,2690.39,991.14,1699.25,0.6316,430.46,3120.85,App Móvil,OXXO Pay,Completada
VEN019559,20241211,2024-12-11,CLI0770,PROD0018,SUC001,1,175.54,0.3,52.66,122.88,122.88,65.51,57.37,0.4669,19.66,142.54,Presencial,Tarjeta Débito,Completada
